edge_id,global_i,global_j,block_i,block_j,index_i,index_j,cell_i,cell_j,d_Cplus,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
1310,2447.0,2536.0,4.0,4.0,420.0,509.0,4.0,4.0,0.33421254158020014,0.8586441874504089,False,0,0,True,False
1311,2447.0,2537.0,4.0,4.0,420.0,510.0,4.0,4.0,0.34979215264320374,0.8811888098716736,False,0,0,True,False
1312,2447.0,2554.0,4.0,4.0,420.0,527.0,4.0,4.0,0.3274185061454773,0.8915778398513795,False,0,0,True,False
1313,2447.0,2555.0,4.0,4.0,420.0,528.0,4.0,4.0,0.2966350018978119,0.8555893301963806,False,0,0,True,False
1314,2447.0,2556.0,4.0,4.0,420.0,529.0,4.0,4.0,0.2906498908996582,0.817897081375122,False,0,0,True,False
1315,2447.0,2557.0,4.0,4.0,420.0,530.0,4.0,4.0,0.31954413652420044,0.7788498997688292,False,0,0,True,False
1316,2448.0,2535.0,4.0,4.0,421.0,508.0,4.0,4.0,0.35180532932281494,0.8314910531044006,False,0,0,True,False
1317,2448.0,2536.0,4.0,4.0,421.0,509.0,4.0,4.0,0.3485405445098877,0.8542162775993347,False,0,0,True,False
1318,2448.0,2537.0,4.0,4.0,421.0,510.0,4.0,4.0,0.3518182635307312,0.8772755861282349,False,0,0,True,False
1319,2448.0,2538.0,4.0,4.0,421.0,511.0,4.0,4.0,0.35561880469322205,0.900697648525238,False,0,0,True,False
1320,2448.0,2539.0,4.0,4.0,421.0,512.0,4.0,4.0,0.3566588759422302,0.9243790507316588,False,0,0,True,False
1321,2448.0,2540.0,4.0,4.0,421.0,513.0,4.0,4.0,0.35458317399024963,0.9480047225952147,False,0,0,True,False
1322,2448.0,2541.0,4.0,4.0,421.0,514.0,4.0,4.0,0.3512895107269287,0.9710320830345152,False,0,0,True,False
1323,2448.0,2542.0,4.0,4.0,421.0,515.0,4.0,4.0,0.34994447231292725,0.9927284717559814,False,0,0,True,False
1324,2448.0,2543.0,4.0,4.0,421.0,516.0,4.0,4.0,0.35384294390678406,1.0122315883636475,False,0,0,True,False
1325,2448.0,2555.0,4.0,4.0,421.0,528.0,4.0,4.0,0.3403351902961731,0.8889991641044616,False,0,0,True,False
1326,2448.0,2556.0,4.0,4.0,421.0,529.0,4.0,4.0,0.32149609923362726,0.8521832823753358,False,0,0,True,False
1327,2448.0,2557.0,4.0,4.0,421.0,530.0,4.0,4.0,0.3304619789123535,0.8136496543884277,False,0,0,True,False
1328,2449.0,2538.0,4.0,4.0,422.0,511.0,4.0,4.0,0.3592240512371063,0.891950786113739,False,0,0,True,False
1329,2449.0,2539.0,4.0,4.0,422.0,512.0,4.0,4.0,0.34992313385009766,0.9160801768302915,False,0,0,True,False
1330,2449.0,2540.0,4.0,4.0,422.0,513.0,4.0,4.0,0.33864590525627136,0.940216302871704,False,0,0,True,False
1331,2449.0,2541.0,4.0,4.0,422.0,514.0,4.0,4.0,0.3282279968261719,0.9639165401458739,False,0,0,True,False
1332,2449.0,2542.0,4.0,4.0,422.0,515.0,4.0,4.0,0.3230087161064148,0.9865409731864928,False,0,0,True,False
1333,2449.0,2543.0,4.0,4.0,422.0,516.0,4.0,4.0,0.3272314965724945,1.0073057413101196,False,0,0,True,False
1334,2449.0,2544.0,4.0,4.0,422.0,517.0,4.0,4.0,0.34315550327301025,1.0253689289093015,False,0,0,True,False
1335,2449.0,2557.0,4.0,4.0,422.0,530.0,4.0,4.0,0.3568572998046875,0.8491215705871582,False,0,0,True,False
1336,2450.0,2539.0,4.0,4.0,423.0,512.0,4.0,4.0,0.3529539108276367,0.9048613905906675,False,0,0,True,False
1337,2450.0,2540.0,4.0,4.0,423.0,513.0,4.0,4.0,0.3326016962528229,0.929444670677185,False,0,0,True,False
1338,2450.0,2541.0,4.0,4.0,423.0,514.0,4.0,4.0,0.3141210675239563,0.9536804556846618,False,0,0,True,False
1339,2450.0,2542.0,4.0,4.0,423.0,515.0,4.0,4.0,0.30321067571640015,0.9770353436470032,False,0,0,True,False
1340,2450.0,2543.0,4.0,4.0,423.0,516.0,4.0,4.0,0.3055373728275299,0.9988254904747008,False,0,0,True,False
1341,2450.0,2544.0,4.0,4.0,423.0,517.0,4.0,4.0,0.3237901031970978,1.0182921886444092,False,0,0,True,False
1342,2450.0,2545.0,4.0,4.0,423.0,518.0,4.0,4.0,0.35599181056022644,1.0347025394439695,False,0,0,True,False
1343,2451.0,2540.0,4.0,4.0,424.0,513.0,4.0,4.0,0.3337459862232208,0.9169653654098511,False,0,0,True,False
1344,2451.0,2541.0,4.0,4.0,424.0,514.0,4.0,4.0,0.3075471222400665,0.9415953755378723,False,0,0,True,False
1345,2451.0,2542.0,4.0,4.0,424.0,515.0,4.0,4.0,0.29007601737976074,0.9654564261436462,False,0,0,True,False
1346,2451.0,2543.0,4.0,4.0,424.0,516.0,4.0,4.0,0.28866982460021967,0.9879804253578186,False,0,0,True,False
1347,2451.0,2544.0,4.0,4.0,424.0,517.0,4.0,4.0,0.30702364444732666,1.0085117816925049,False,0,0,True,False
1348,2451.0,2545.0,4.0,4.0,424.0,518.0,4.0,4.0,0.3425090312957764,1.0263969898223877,False,0,0,True,False
1349,2452.0,2540.0,4.0,4.0,425.0,513.0,4.0,4.0,0.33952277898788447,0.9031161069869997,False,0,0,True,False
1350,2452.0,2541.0,4.0,4.0,425.0,514.0,4.0,4.0,0.30693387985229487,0.928010642528534,False,0,0,True,False
1351,2452.0,2542.0,4.0,4.0,425.0,515.0,4.0,4.0,0.2830348312854767,0.9521692991256714,False,0,0,True,False
1352,2452.0,2543.0,4.0,4.0,425.0,516.0,4.0,4.0,0.2766281068325043,0.9751399755477904,False,0,0,True,False
1353,2452.0,2544.0,4.0,4.0,425.0,517.0,4.0,4.0,0.29291597008705134,0.9963845014572144,False,0,0,True,False
1354,2452.0,2545.0,4.0,4.0,425.0,518.0,4.0,4.0,0.32931405305862427,1.015346884727478,False,0,0,True,False
1355,2453.0,2540.0,4.0,4.0,426.0,513.0,4.0,4.0,0.3493153154850006,0.887681245803833,False,0,0,True,False
1356,2453.0,2541.0,4.0,4.0,426.0,514.0,4.0,4.0,0.3124620318412781,0.9127181768417358,False,0,0,True,False
1357,2453.0,2542.0,4.0,4.0,426.0,515.0,4.0,4.0,0.28332167863845825,0.9369977712631224,False,0,0,True,False
1358,2453.0,2543.0,4.0,4.0,426.0,516.0,4.0,4.0,0.27143120765686035,0.9601683616638184,False,0,0,True,False
1359,2453.0,2544.0,4.0,4.0,426.0,517.0,4.0,4.0,0.28357547521591187,0.9818094968795776,False,0,0,True,False
1360,2453.0,2545.0,4.0,4.0,426.0,518.0,4.0,4.0,0.31815049052238464,1.0014729499816895,False,0,0,True,False
1361,2454.0,2541.0,4.0,4.0,427.0,514.0,4.0,4.0,0.3262220025062561,0.8955106139183043,False,0,0,True,False
1362,2454.0,2542.0,4.0,4.0,427.0,515.0,4.0,4.0,0.29419735074043274,0.9197561740875245,False,0,0,True,False
1363,2454.0,2543.0,4.0,4.0,427.0,516.0,4.0,4.0,0.27756816148757935,0.9429193139076234,False,0,0,True,False
1364,2454.0,2544.0,4.0,4.0,427.0,517.0,4.0,4.0,0.2840033173561096,0.9646808505058287,False,0,0,True,False
1365,2454.0,2545.0,4.0,4.0,427.0,518.0,4.0,4.0,0.31367045640945435,0.9846987128257751,False,0,0,True,False
1366,2454.0,2546.0,4.0,4.0,427.0,519.0,4.0,4.0,0.359028160572052,1.0026336908340454,False,0,0,True,False
1367,2455.0,2541.0,4.0,4.0,428.0,514.0,4.0,4.0,0.350009948015213,0.8765239119529725,False,0,0,True,False
1368,2455.0,2542.0,4.0,4.0,428.0,515.0,4.0,4.0,0.3182346820831299,0.9005826711654662,False,0,0,True,False
1369,2455.0,2543.0,4.0,4.0,428.0,516.0,4.0,4.0,0.29896509647369385,0.9235504865646361,False,0,0,True,False
1370,2455.0,2544.0,4.0,4.0,428.0,517.0,4.0,4.0,0.2995334565639496,0.9451807141304016,False,0,0,True,False
1371,2455.0,2545.0,4.0,4.0,428.0,518.0,4.0,4.0,0.32182279229164124,0.9652210474014281,False,0,0,True,False
1372,2456.0,2542.0,4.0,4.0,429.0,515.0,4.0,4.0,0.3540098965167999,0.8797715306282043,False,0,0,True,False
1373,2456.0,2543.0,4.0,4.0,429.0,516.0,4.0,4.0,0.33473315834999084,0.9023679494857789,False,0,0,True,False
1374,2456.0,2544.0,4.0,4.0,429.0,517.0,4.0,4.0,0.33097466826438904,0.9236394166946413,False,0,0,True,False
1375,2456.0,2545.0,4.0,4.0,429.0,518.0,4.0,4.0,0.34546568989753723,0.9433958530426024,False,0,0,True,False
1376,2465.0,2595.0,4.0,4.0,438.0,568.0,4.0,4.0,0.3562424480915069,0.6673794388771057,False,0,0,True,False
1377,2469.0,2621.0,4.0,4.0,442.0,594.0,4.0,4.0,0.35506555438041687,1.0383644104003906,True,0,1,False,False
1378,2469.0,2622.0,4.0,4.0,442.0,595.0,4.0,4.0,0.3489195108413696,1.0285413265228271,False,0,0,True,False
1379,2469.0,2623.0,4.0,4.0,442.0,596.0,4.0,4.0,0.34878408908843994,1.0170828104019165,False,0,0,True,False
1380,2469.0,2624.0,4.0,4.0,442.0,597.0,4.0,4.0,0.3560006618499756,1.0039138793945312,False,0,0,True,False
1381,2470.0,2620.0,4.0,4.0,443.0,593.0,4.0,4.0,0.35029578208923334,1.0256503820419312,False,0,0,True,False
1382,2470.0,2621.0,4.0,4.0,443.0,594.0,4.0,4.0,0.3366399705410004,1.018141746520996,False,0,1,False,False
1383,2470.0,2622.0,4.0,4.0,443.0,595.0,4.0,4.0,0.3254241943359375,1.0088902711868286,False,0,0,True,False
1384,2470.0,2623.0,4.0,4.0,443.0,596.0,4.0,4.0,0.3192303776741028,0.9980801343917847,False,0,0,True,False
1385,2470.0,2624.0,4.0,4.0,443.0,597.0,4.0,4.0,0.32013842463493347,0.9856583476066588,False,0,0,True,False
1386,2470.0,2625.0,4.0,4.0,443.0,598.0,4.0,4.0,0.3287816643714905,0.9714643955230714,False,0,0,True,False
1387,2470.0,2626.0,4.0,4.0,443.0,599.0,4.0,4.0,0.3440134823322296,0.9554245471954343,False,0,0,True,False
1388,2471.0,2620.0,4.0,4.0,444.0,593.0,4.0,4.0,0.3498004972934723,1.0054597854614256,False,0,0,True,False
1389,2471.0,2621.0,4.0,4.0,444.0,594.0,4.0,4.0,0.3347725570201874,0.9984714984893799,False,0,1,False,False
1390,2471.0,2622.0,4.0,4.0,444.0,595.0,4.0,4.0,0.3209837079048157,0.9898643493652344,False,0,0,True,False
1391,2471.0,2623.0,4.0,4.0,444.0,596.0,4.0,4.0,0.31087967753410334,0.9798020720481871,False,0,0,True,False
1392,2471.0,2624.0,4.0,4.0,444.0,597.0,4.0,4.0,0.30687788128852844,0.9682351946830748,False,0,0,True,False
1393,2471.0,2625.0,4.0,4.0,444.0,598.0,4.0,4.0,0.3103806972503662,0.9550313949584962,False,0,0,True,False
1394,2471.0,2626.0,4.0,4.0,444.0,599.0,4.0,4.0,0.3210793733596802,0.9401623606681824,False,0,0,True,False
1395,2471.0,2627.0,4.0,4.0,444.0,600.0,4.0,4.0,0.33717066049575806,0.9238604307174682,False,0,0,True,False
1396,2471.0,2628.0,4.0,4.0,444.0,601.0,4.0,4.0,0.35633864998817444,0.9066690802574157,False,0,0,True,False
1397,2472.0,2620.0,4.0,4.0,445.0,593.0,4.0,4.0,0.35909175872802734,0.9854974746704099,False,0,0,True,False
1398,2472.0,2621.0,4.0,4.0,445.0,594.0,4.0,4.0,0.34554094076156616,0.9789798855781555,False,0,1,False,False
1399,2472.0,2622.0,4.0,4.0,445.0,595.0,4.0,4.0,0.3326012194156647,0.9710089564323424,False,0,0,True,False
1400,2472.0,2623.0,4.0,4.0,445.0,596.0,4.0,4.0,0.3222557604312897,0.9617263674736024,False,0,0,True,False
1401,2472.0,2624.0,4.0,4.0,445.0,597.0,4.0,4.0,0.31673285365104675,0.9510672092437744,False,0,0,True,False
1402,2472.0,2625.0,4.0,4.0,445.0,598.0,4.0,4.0,0.3176989257335663,0.9389060735702514,False,0,0,True,False
1403,2472.0,2626.0,4.0,4.0,445.0,599.0,4.0,4.0,0.3254999816417694,0.9252454042434691,False,0,0,True,False
1404,2472.0,2627.0,4.0,4.0,445.0,600.0,4.0,4.0,0.3390432894229889,0.9103626608848573,False,0,0,True,False
1405,2472.0,2628.0,4.0,4.0,445.0,601.0,4.0,4.0,0.35644969344139094,0.8948426842689513,False,0,0,True,False
1406,2473.0,2622.0,4.0,4.0,446.0,595.0,4.0,4.0,0.3561791181564331,0.9524112343788147,False,0,0,True,False
1407,2473.0,2623.0,4.0,4.0,446.0,596.0,4.0,4.0,0.3487344682216644,0.9438471794128418,False,0,0,True,False
1408,2473.0,2624.0,4.0,4.0,446.0,597.0,4.0,4.0,0.3449440598487854,0.9340713620185853,False,0,0,True,False
1409,2473.0,2625.0,4.0,4.0,446.0,598.0,4.0,4.0,0.34628975391387934,0.922946035861969,False,0,0,True,False
1410,2473.0,2626.0,4.0,4.0,446.0,599.0,4.0,4.0,0.353389173746109,0.9104808568954467,False,0,0,True,False
1411,3124.0,3916.0,5.0,6.0,420.0,535.0,9.0,9.0,0.3303436040878296,1.9427888393402095,True,0,1,False,False
1412,3124.0,3917.0,5.0,6.0,420.0,536.0,9.0,9.0,0.336983859539032,2.0398457050323486,True,0,1,False,False
1413,3125.0,3916.0,5.0,6.0,421.0,535.0,9.0,9.0,0.3080507814884186,1.7797908782958984,True,0,1,False,False
1414,3125.0,3917.0,5.0,6.0,421.0,536.0,9.0,9.0,0.2908679842948913,1.8727405071258545,True,0,1,False,False
1415,3125.0,3918.0,5.0,6.0,421.0,537.0,9.0,9.0,0.3257070779800415,1.968769073486328,True,0,1,False,False
1416,3126.0,3916.0,5.0,6.0,422.0,535.0,9.0,9.0,0.3523584306240082,1.6473912000656128,True,0,1,False,False
1417,3126.0,3917.0,5.0,6.0,422.0,536.0,9.0,9.0,0.29888877272605896,1.7346867322921753,True,0,1,False,False
1418,3126.0,3918.0,5.0,6.0,422.0,537.0,9.0,9.0,0.30656474828720087,1.8253476619720457,True,0,1,False,False
1419,3127.0,3918.0,5.0,6.0,423.0,537.0,9.0,9.0,0.3329360783100128,1.7317562103271484,True,0,1,False,False
1420,3520.0,3600.0,6.0,6.0,139.0,219.0,2.0,2.0,0.3421718776226044,0.40443408489227295,False,0,0,True,False
1421,3520.0,3601.0,6.0,6.0,139.0,220.0,2.0,2.0,0.3481616079807281,0.4190280437469482,False,0,0,True,False
1422,3520.0,3602.0,6.0,6.0,139.0,221.0,2.0,2.0,0.35823342204093933,0.4347360134124756,False,0,0,True,False
1423,3521.0,3601.0,6.0,6.0,140.0,220.0,2.0,2.0,0.32583945989608765,0.4052790701389313,False,0,0,True,False
1424,3521.0,3602.0,6.0,6.0,140.0,221.0,2.0,2.0,0.33581900596618647,0.422179102897644,False,0,0,True,False
1425,3521.0,3603.0,6.0,6.0,140.0,222.0,2.0,2.0,0.35050216317176813,0.43955180048942566,False,0,0,True,False
1426,3522.0,3602.0,6.0,6.0,141.0,221.0,2.0,2.0,0.3146898150444031,0.4102017283439636,False,0,0,True,False
1427,3522.0,3603.0,6.0,6.0,141.0,222.0,2.0,2.0,0.32923656702041626,0.42884090542793274,False,0,0,True,False
1428,3522.0,3604.0,6.0,6.0,141.0,223.0,2.0,2.0,0.34862276911735535,0.44735246896743774,False,0,0,True,False
1429,3523.0,3603.0,6.0,6.0,142.0,222.0,2.0,2.0,0.31045660376548767,0.4186840653419495,False,0,0,True,False
1430,3523.0,3604.0,6.0,6.0,142.0,223.0,2.0,2.0,0.329856812953949,0.4384427666664124,False,0,0,True,False
1431,3523.0,3605.0,6.0,6.0,142.0,224.0,2.0,2.0,0.3535447716712952,0.45769459009170527,False,0,0,True,False
1432,3524.0,3604.0,6.0,6.0,143.0,223.0,2.0,2.0,0.31430190801620483,0.42965245246887207,False,0,0,True,False
1433,3524.0,3605.0,6.0,6.0,143.0,224.0,2.0,2.0,0.33830899000167847,0.45007821917533875,False,0,0,True,False
1434,3525.0,3605.0,6.0,6.0,144.0,224.0,2.0,2.0,0.3263548016548157,0.4416980743408203,False,0,0,True,False
1435,3525.0,3606.0,6.0,6.0,144.0,225.0,2.0,2.0,0.35396456718444824,0.46246397495269775,False,0,0,True,False
1436,3526.0,3606.0,6.0,6.0,145.0,225.0,2.0,2.0,0.3452310860157013,0.45327356457710266,False,0,0,True,False
